Node,Label,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Community,Frequency,Disaster_Ratio
#kidscompany,#kidscompany,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,468,1,1.0
#writing,#writing,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,469,1,0.0
#fresno,#fresno,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,611,1,1.0
#flavorchargedtea,#flavorchargedtea,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,612,1,0.0
#rio2016,#rio2016,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,707,1,1.0
#mapleridge,#mapleridge,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,420,1,1.0
#course,#course,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,421,6,0.3333333333333333
#loveislove,#loveislove,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,708,1,0.0
#163,#163,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,709,1,1.0
#worstsummerjob,#worstsummerjob,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,427,4,0.25
#castle,#castle,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,695,1,0.0
#gn,#gn,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,696,1,1.0
#snowden,#snowden,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,614,1,1.0
#yug,#yug,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,615,1,1.0
#indiannews,#indiannews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,474,2,1.0
#onthisday,#onthisday,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,475,1,0.0
#sanfrancisco,#sanfrancisco,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,319,1,1.0
#ashes2ashes,#ashes2ashes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,479,1,0.0
#yiayplan,#yiayplan,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,480,1,0.0
#reggaeboyz,#reggaeboyz,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,481,1,0.0
#crazyideascollege,#crazyideascollege,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,712,1,0.0
#360wisenews,#360wisenews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,713,4,0.5
#forbesasia,#forbesasia,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,714,1,1.0
#tnn,#tnn,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,715,1,1.0
#rodkiai,#rodkiai,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,297,1,1.0
#emsne,#emsne,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,298,1,1.0
#yugvani,#yugvani,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,299,3,1.0
#c4news,#c4news,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,704,2,0.5
#childhooddefined,#childhooddefined,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,705,1,0.0
#roddypiperautos,#roddypiperautos,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,706,1,1.0
#lawx,#lawx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,606,1,1.0
#greatbritishbakeoff,#greatbritishbakeoff,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,607,2,0.5
#humanrights,#humanrights,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,608,1,1.0
#mcgsecure,#mcgsecure,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,609,1,0.0
#sacramento,#sacramento,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,610,1,1.0
#sustainable,#sustainable,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,605,1,0.0
#catfishmtv,#catfishmtv,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,340,1,0.0
#yagitudeh,#yagitudeh,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,418,1,0.0
#butgod,#butgod,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,419,1,1.0
#minions,#minions,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,716,1,0.0
#zaatari,#zaatari,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,717,1,1.0
#bhramabull,#bhramabull,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,710,1,1.0
#uknews,#uknews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,711,1,1.0
#modiministry,#modiministry,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,471,3,1.0
#chicagoscanner,#chicagoscanner,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,472,1,1.0
#indiatv,#indiatv,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,473,1,1.0
#goodbye,#goodbye,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,729,1,0.0
#tribe,#tribe,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,730,1,1.0
#wishlist,#wishlist,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,731,1,0.0
#horror,#horror,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,732,1,1.0
#liveonstreamate,#liveonstreamate,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,733,1,0.0
#askh3cz,#askh3cz,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,734,1,0.0
#cedarglade2015,#cedarglade2015,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,718,1,0.0
#fierce,#fierce,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,719,1,1.0
#addtexastonext1dtour,#addtexastonext1dtour,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,720,1,0.0
#funnydadcoach,#funnydadcoach,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,721,1,0.0
#nochilllukehammings,#nochilllukehammings,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,722,1,1.0
#thankyou,#thankyou,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,723,1,0.0
#occasion2b,#occasion2b,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,724,1,1.0
#yonews,#yonews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,725,2,1.0
#accidentalprophecy,#accidentalprophecy,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,726,1,0.0
#mets,#mets,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,300,4,0.25
#mtsalert,#mtsalert,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,727,1,1.0
#priorities,#priorities,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,728,1,0.0
#wbc2015,#wbc2015,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,341,1,0.0
#catfish,#catfish,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,342,1,0.0
#doping,#doping,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,343,1,0.0
#cle,#cle,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,344,1,0.0
#tweet4taiji,#tweet4taiji,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,345,1,1.0
#overwatch,#overwatch,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,346,1,0.0
#lwb,#lwb,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,347,1,0.0
#listia,#listia,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,476,1,0.0
#orshow,#orshow,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,477,1,0.0
#4,#4,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,478,2,0.0
#semasirtalks,#semasirtalks,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,488,1,1.0
#gh,#gh,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,489,1,0.0
#takecare,#takecare,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,490,1,0.0
#putin,#putin,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,491,1,1.0
#concert,#concert,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,361,1,0.0
#171,#171,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,326,1,0.0
#weddinghour,#weddinghour,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,327,1,0.0
#124,#124,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,328,1,0.0
#cowx,#cowx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,602,1,1.0
#otratmetlife,#otratmetlife,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,603,1,0.0
#lifestyle,#lifestyle,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,604,1,0.0
#heartdisease,#heartdisease,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,596,1,1.0
#straightfire,#straightfire,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,597,1,1.0
#theashes,#theashes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,412,1,1.0
#wish,#wish,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,413,1,1.0
#oneheartonemindonecss,#oneheartonemindonecss,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,414,1,1.0
#tvjnews,#tvjnews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,415,1,1.0
#pluto,#pluto,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,416,1,0.0
#nlccollide,#nlccollide,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,417,1,0.0
#sirensicebreaker,#sirensicebreaker,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,735,1,0.0
#arwx,#arwx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,599,3,1.0
#kotaweather,#kotaweather,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,600,2,1.0
#parkchat,#parkchat,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,601,1,0.0
#copped,#copped,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,482,1,0.0
#beconfident,#beconfident,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,483,1,0.0
#streetjamzdotnet,#streetjamzdotnet,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,484,1,1.0
#ashestoashes,#ashestoashes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,485,1,0.0
#fn,#fn,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,486,1,0.0
#everydaynaija,#everydaynaija,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,487,1,1.0
#typhoon,#typhoon,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,593,1,1.0
#routecomplex,#routecomplex,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,594,2,1.0
#rome,#rome,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,738,1,0.0
#eventspalmbeach,#eventspalmbeach,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,739,1,1.0
#sportinggoods,#sportinggoods,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,740,1,0.0
#stretcher,#stretcher,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,741,1,0.0
#bestseller,#bestseller,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,360,1,0.0
#book,#book,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,296,1,0.0
#savebees,#savebees,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,404,3,0.0
#krefeld,#krefeld,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,405,1,1.0
#benews,#benews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,406,1,1.0
#ijetalerts,#ijetalerts,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,407,1,1.0
#stopevictions,#stopevictions,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,742,1,1.0
#bestnaijamade,#bestnaijamade,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,743,6,1.0
#grupdates,#grupdates,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,744,1,1.0
#mercados,#mercados,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,745,2,1.0
#humble,#humble,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,411,1,0.0
#givebackkalinwhiteaccount,#givebackkalinwhiteaccount,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,356,1,0.0
#republicans,#republicans,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,357,1,0.0
#trollingtilmeekdiss,#trollingtilmeekdiss,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,358,1,0.0
#growingupincolorado,#growingupincolorado,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,736,1,1.0
#amssummer,#amssummer,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,737,1,1.0
#sirmixalot,#sirmixalot,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,598,1,0.0
#premonitions,#premonitions,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,748,2,1.0
#naturaldisasters,#naturaldisasters,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,595,1,1.0
#thingsihate,#thingsihate,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,492,1,0.0
#bancodeseries,#bancodeseries,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,493,2,0.0
#boulder,#boulder,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,494,1,1.0
#jtw,#jtw,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,495,1,0.0
#orapinforma,#orapinforma,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,496,1,0.0
#hhbu,#hhbu,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,497,1,0.0
#fiya,#fiya,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,498,1,1.0
#rossbarton,#rossbarton,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,499,1,0.0
#ocnj,#ocnj,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,589,1,1.0
#frvrgrateful,#frvrgrateful,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,590,1,0.0
#writingtips,#writingtips,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,591,1,1.0
#kppolice,#kppolice,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,749,1,1.0
#kuwait,#kuwait,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,750,1,1.0
#growingupspoiled,#growingupspoiled,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,295,1,0.0
#yr,#yr,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,410,1,0.0
#tootrue,#tootrue,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,751,1,0.0
#georgecole,#georgecole,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,500,1,1.0
#hungerarticles,#hungerarticles,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,501,1,1.0
#thorium,#thorium,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,502,1,1.0
#paraguay,#paraguay,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,592,1,1.0
#wx,#wx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,578,7,1.0
#socialnews,#socialnews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,579,5,1.0
#makinmemories,#makinmemories,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,752,1,0.0
#coppednews,#coppednews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,753,1,1.0
#lungcancer,#lungcancer,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,754,1,0.0
#cubs,#cubs,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,755,1,1.0
#newsarama,#newsarama,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,756,1,0.0
#vuzuhustle,#vuzuhustle,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,359,1,0.0
#saudiarabia,#saudiarabia,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,746,1,1.0
#deai,#deai,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,747,1,1.0
#452,#452,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,580,1,0.0
#alwx,#alwx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,581,1,1.0
#wxky,#wxky,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,582,1,1.0
#hunwx,#hunwx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,583,1,1.0
#mmda,#mmda,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,584,1,0.0
#laos,#laos,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,585,1,1.0
#insubcontinent,#insubcontinent,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,586,1,1.0
#valleywx,#valleywx,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,587,1,1.0
#vietnam,#vietnam,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,588,1,1.0
#scraptrident,#scraptrident,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,400,1,1.0
#real,#real,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,401,1,0.0
#pieceofme,#pieceofme,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,402,1,0.0
#gravitymovie,#gravitymovie,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,403,1,1.0
#traitor,#traitor,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,757,1,1.0
#watersafety,#watersafety,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,408,1,0.0
#6,#6,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,409,2,1.0
#lukebox,#lukebox,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,571,1,0.0
#perrychat,#perrychat,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,559,1,0.0
#999day,#999day,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,572,1,1.0
#tn,#tn,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,573,1,1.0
#portgassdk,#portgassdk,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,574,1,0.0
#rubybot,#rubybot,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,575,1,0.0
#cfc,#cfc,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,576,1,0.0
#muppet,#muppet,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,577,1,0.0
#sigalert,#sigalert,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,567,2,1.0
#fireman,#fireman,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,568,1,0.0
#filipino,#filipino,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,569,1,0.0
#jakartapost,#jakartapost,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,503,1,1.0
#diversification,#diversification,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,396,1,0.0
#vmas,#vmas,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,397,1,0.0
#pixelsmovie,#pixelsmovie,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,398,1,0.0
#imdb,#imdb,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,399,2,0.0
#thexfiles201days,#thexfiles201days,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,560,1,0.0
#besttalkradio,#besttalkradio,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,561,1,0.0
#lovefood,#lovefood,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,562,1,1.0
#rfp,#rfp,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,563,1,0.0
#reno,#reno,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,564,1,1.0
#3,#3,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,565,2,0.5
#prayforsaipan,#prayforsaipan,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,566,1,1.0
#hopeinchrist,#hopeinchrist,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,554,1,1.0
#casualties,#casualties,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,394,1,0.0
#civilian,#civilian,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,395,1,1.0
#bhusa,#bhusa,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,758,1,0.0
#mediterranean,#mediterranean,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,504,1,1.0
#weddings,#weddings,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,336,1,0.0
#hinatobot,#hinatobot,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,337,1,0.0
#oomf,#oomf,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,338,1,0.0
#2fast2furious,#2fast2furious,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,339,1,0.0
#ggindependencmessage,#ggindependencmessage,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,556,1,0.0
#hiroshima70,#hiroshima70,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,557,2,1.0
#blowltan,#blowltan,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,505,1,1.0
#foxnews,#foxnews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,506,1,1.0
#msgdoing111welfareworks,#msgdoing111welfareworks,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,507,1,1.0
#visionzero,#visionzero,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,558,1,0.0
#liveonkbak,#liveonkbak,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,550,1,1.0
#bokoharam,#bokoharam,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,551,1,0.0
#nissannews,#nissannews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,762,1,1.0
#ptsdchat,#ptsdchat,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,763,2,0.5
#gravitychat,#gravitychat,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,764,1,0.0
#survivors,#survivors,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,765,1,0.0
#oneborn,#oneborn,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,766,1,0.0
#varagesale,#varagesale,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,767,1,0.0
#usnwsgov,#usnwsgov,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,759,3,1.0
#vivaargentina,#vivaargentina,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,760,1,0.0
#nopower,#nopower,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,771,1,1.0
#bluebell,#bluebell,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,552,1,1.0
#weed,#weed,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,508,1,1.0
#raisinfingers,#raisinfingers,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,334,1,0.0
#dynamix,#dynamix,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,553,1,0.0
#ufo4ublogeurope,#ufo4ublogeurope,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,511,1,1.0
#summer2k15,#summer2k15,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,512,1,0.0
#thanku,#thanku,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,772,3,0.3333333333333333
#sjubb,#sjubb,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,389,1,1.0
#booradleyvancullen,#booradleyvancullen,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,390,1,0.0
#appreciativeinquiry,#appreciativeinquiry,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,391,1,1.0
#spain,#spain,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,392,1,0.0
#criticalmedia,#criticalmedia,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,393,1,1.0
#oktxduo,#oktxduo,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,773,1,0.0
#quotes,#quotes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,761,1,0.0
#hse,#hse,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,555,1,0.0
#toosoon,#toosoon,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,774,1,0.0
#twisterlovesshania,#twisterlovesshania,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,775,1,0.0
#38745,#38745,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,547,1,0.0
#16,#16,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,548,1,1.0
